Index,Variant,"Region, subregion, country or area *",Country code,Type,Parent code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
162,Estimates,Grenada,308,Country/Area,915,225.5323529,225.4323529,227.0117647,229.9029412,233.8264706,238.5352941,243.7529412,249.1941176,254.6235294,259.8058824,264.4911765,268.6,272.0029412,274.7323529,276.8294118,278.3352941,279.2235294,279.4470588,279.2029412,278.5970588,277.8705882,277.0941176,276.4235294,275.4735294,274.0882353,272.0411765,269.0264706,265.35,262.0705882,260.5970588,261.8588235,266.5,273.9176471,282.4117647,289.6235294,293.9794118,294.6558824,292.4264706,288.6058824,285.0941176,283.3176471,283.7117647,285.7676471,288.9235294,292.1911765,294.9588235,297.0676471,298.7264706,300.0676471,301.2617647,302.4617647,303.6529412,304.8117647,305.8911765,306.9,307.8176471,308.6411765,309.3617647,310.1676471,311.1382353,312.4323529,314.0764706,316.0352941,318.1529412,320.2941176,322.3617647,324.3029412,326.1,327.7911765,329.4176471,330.9382353
163,Estimates,Guadeloupe,312,Country/Area,915,128.9920147,131.0454545,133.6480344,136.8525799,140.6572482,144.9963145,149.7788698,154.8095823,159.8581081,164.6670762,169.0251843,172.7960688,176.0061425,178.8120393,181.5165848,184.3108108,187.264742,190.2776413,193.1805897,195.7186732,197.7192875,199.1216216,200.0214988,200.6001229,201.1216216,201.77457,202.7070025,203.8789926,205.1099509,206.1345209,206.8077396,206.960688,206.7641278,206.8040541,207.8808354,210.5264128,215.0251843,221.0755528,227.8335381,234.1148649,239.0976658,242.3925061,244.2825553,245.3194103,246.3550369,247.9920147,250.4815725,253.5251843,256.5239558,258.6210074,259.2432432,258.1375921,255.6093366,252.3759214,249.4275184,247.4834152,246.8114251,247.1775184,248.1369779,249.044226,249.4305897,249.1664619,248.4312039,247.4361179,246.5018428,245.8599509,245.5528256,245.5030713,245.6068796,245.7297297,245.7782555
164,Estimates,Haiti,332,Country/Area,915,116.8820755,118.8102322,120.8392961,122.966582,125.1904209,127.5061321,129.9097242,132.3954644,134.9574383,137.5883164,140.2816401,143.0317852,145.8334906,148.6848694,151.5831277,154.5259071,157.5226778,160.5703193,163.636103,166.6787373,169.6747823,172.6115747,175.5201016,178.4697025,181.556894,184.8537736,188.3757983,192.1126633,196.0820029,200.297061,204.7596154,209.4835631,214.4493106,219.579717,224.7708999,229.9446662,235.070283,240.1575472,245.2185051,250.2813861,255.3670174,260.4720972,265.5838534,270.7069666,275.8460813,281.0054064,286.1869376,291.3904572,296.6139332,301.8530479,307.1045718,312.3661103,317.6396226,322.9357039,328.2685776,333.6461901,339.070537,344.5332366,350.0206821,355.5169086,361.0057329,366.4847605,371.9492743,377.3828737,382.7651306,388.0820029,393.3227866,398.4893687,403.5988026,408.6748549,413.7348694
165,Estimates,Jamaica,388,Country/Area,915,129.5385965,132.6930748,135.5709141,138.1288089,140.3594645,142.2859649,143.965374,145.4926131,146.9825485,148.5702678,150.3715605,152.4530933,154.8014774,157.3093259,159.8096953,162.1891043,164.4064635,166.5119114,168.5939982,170.7902124,173.189012,175.8338873,178.678578,181.623084,184.5164358,187.2593721,189.7849492,192.1351801,194.4508772,196.932964,199.7081256,202.8551247,206.2845799,209.7631579,212.9609418,215.6518929,217.7437673,219.3351801,220.6292705,221.9265005,223.444229,225.2381348,227.2434903,229.4167128,231.6751616,233.9524469,236.2540166,238.5885503,240.8932595,243.0911357,245.1244691,246.9719298,248.6466297,250.1789474,251.6174515,253.0009234,254.331856,255.6074792,256.8669437,258.156879,259.5072946,260.9355494,262.4310249,263.9621422,265.4789474,266.945891,268.3510619,269.699723,270.9928901,272.23241,273.4220683
166,Estimates,Martinique,474,Country/Area,915,209.4367925,211.709434,215.3471698,220.0566038,225.6132075,231.7754717,238.3509434,245.1688679,252.0839623,258.9556604,265.6849057,272.1490566,278.2613208,283.9160377,289.0198113,293.5113208,297.3320755,300.4726415,302.9943396,305.0160377,306.6169811,307.8566038,308.7745283,309.3235849,309.5028302,309.2801887,308.6566038,307.7358491,306.8830189,306.5367925,307.0264151,308.4783019,310.8028302,313.7745283,317.1377358,320.6424528,324.2867925,328.0698113,331.8,335.2264151,338.1669811,340.4641509,342.2226415,343.7490566,345.5226415,347.8566038,350.8613208,354.3773585,358.15,361.8179245,365.109434,367.909434,370.2830189,372.2018868,373.6849057,374.7084906,375.3301887,375.5169811,375.154717,374.1141509,372.3264151,369.7037736,366.3830189,362.8122642,359.5679245,357.059434,355.4613208,354.6660377,354.4075472,354.2990566,354.0235849
167,Estimates,Montserrat,500,Country/Area,915,135.24,141.27,144.76,146.01,145.09,142.31,138.17,133.2,127.99,123.23,119.57,117.29,116.53,116.73,117.11,117.21,116.96,116.47,116.04,115.53,115.38,115.19,115.3,115.39,115.5,115.76,116.12,116.54,116.75,116.65,116.07,114.82,112.99,111.06,109.25,107.87,107.04,106.66,106.32,106.23,106.16,106.27,106.59,105.98,103.62,98.48,90.14,79.27,67.45,56.93,49.25,45.28,44.31,45.33,47.03,48.42,48.9,49.16,49.06,48.91,48.95,49.13,49.3,49.32,49.52,49.66,49.78,49.89,49.93,49.91,49.99
168,Estimates,Puerto Rico,630,Country/Area,915,250.0569335,247.3073281,246.1189402,245.9881623,246.5373168,247.522097,248.8218715,250.4485908,252.5179256,255.2235626,258.7340474,263.0960541,268.1373168,273.43292,278.4180383,282.6986471,286.0841037,288.729876,291.0245772,293.5414882,296.6967306,300.5822999,305.0552424,310.0183766,315.2944758,320.7356257,326.3440812,332.1135287,337.8624577,343.3600902,348.442841,353.0447576,357.1977452,360.9767756,364.5060879,367.888726,371.1101466,374.1643743,377.1782413,380.3126268,383.6717024,387.289177,391.1015784,394.9797069,398.7379932,402.2199549,405.4226607,408.3314543,410.7860203,412.5963923,413.6364149,413.7889515,413.1139797,411.9120631,410.5980834,409.457159,408.543743,407.7047351,406.7677565,405.4714769,403.5898534,401.3373168,398.7113867,395.024239,389.364938,381.2302142,370.137655,356.6714769,342.6829763,330.7107103,322.529876
169,Estimates,Saint Barthélemy,652,Country/Area,915,90.72727273,93.59090909,96.13636364,98.59090909,100.6363636,102.0909091,103.2727273,103.6818182,104.1363636,104.5454545,104.8181818,105.5454545,106.4545455,107.5,108,108.3636364,107.6363636,107.1363636,106.2272727,106,106.5909091,107.5454545,109.3636364,111.7272727,114.4545455,118,122.2272727,127.7727273,132.6818182,137.1363636,140.2272727,140.8636364,141.3181818,141.3636364,144.9090909,153.1818182,166.7727273,185.0909091,206.0454545,226,242.9545455,256.1363636,265.8636364,274,281.0454545,289.3181818,298.1818182,307.4545455,317.0454545,327.0909091,337.0909091,348.0909091,359.1818182,369.8636364,380,388.8636364,397.2727273,403.1818182,409.6363636,414.3181818,419.7272727,424.5454545,429.3636364,434,437.2727273,440.7272727,442.9545455,444.9090909,446.5454545,447.8636364,449.3181818
170,Estimates,Saint Kitts and Nevis,659,Country/Area,915,177.1269231,177.4269231,178.8,180.9384615,183.5807692,186.4923077,189.4346154,192.1115385,194.4038462,196.0576923,196.9192308,196.9076923,196.0038462,194.3423077,192.0307692,189.2653846,185.9653846,182.2615385,178.4576923,175.1115385,172.6076923,171.1115385,170.4538462,170.4,170.4692308,170.2730769,169.7692308,169.0153846,168.0884615,167.1230769,166.1576923,165.2423077,164.3576923,163.3730769,162.3,161.0538462,159.5346154,157.85,156.2807692,155.2076923,154.8461538,155.3115385,156.5038462,158.2346154,160.0692308,161.8346154,163.3538462,164.8346154,166.25,167.7769231,169.55,171.5461538,173.7230769,175.9576923,178.1653846,180.2,182.05,183.7269231,185.3,186.9192308,188.5038462,190.1615385,191.85,193.5692308,195.2923077,196.9384615,198.5730769,200.1384615,201.6846154,203.2076923,204.5846154
171,Estimates,Saint Lucia,662,Country/Area,915,135.7098361,137.3983607,138.7836066,139.9213115,140.8934426,141.7540984,142.604918,143.4737705,144.4639344,145.6409836,147.0459016,148.7180328,150.642623,152.8098361,155.142623,157.6032787,160.1983607,162.9016393,165.6196721,168.195082,170.5180328,172.5311475,174.2672131,175.9196721,177.6868852,179.7278689,182.0885246,184.7295082,187.5377049,190.4065574,193.1606557,195.795082,198.3393443,200.9360656,203.7639344,206.9606557,210.5704918,214.5377049,218.6295082,222.6016393,226.2606557,229.5098361,232.3901639,235.0852459,237.8360656,240.7721311,243.995082,247.4098361,250.857377,254.0786885,256.9459016,259.3180328,261.2983607,263.1639344,265.2803279,267.8819672,271.1114754,274.8262295,278.7065574,282.3327869,285.3967213,287.7672131,289.5967213,290.9918033,292.3065574,293.657377,295.1278689,296.647541,298.1803279,299.6639344,301.0311475
172,Estimates,Saint Martin (French part),663,Country/Area,915,56.58490566,58.73584906,60.22641509,61.56603774,62.86792453,64.30188679,65.83018868,67.77358491,69.67924528,71.66037736,73.54716981,75.39622642,76.94339623,78.8490566,81.16981132,84.35849057,88.20754717,92.86792453,98,103.0377358,107.6792453,112.1698113,116.1509434,120.1886792,124.5471698,129.8490566,136.7924528,145.5283019,154.5471698,161.4528302,165.6037736,163.6792453,157.9622642,156.5283019,171.0754717,208.7924528,274.7358491,363.6603774,459.8867925,541.9433962,594.754717,612.0943396,600.3018868,569.6981132,537.3962264,515.4716981,506.6792453,507.7358491,516.754717,530.6037736,545.9433962,563.1509434,583.2641509,604.8113208,626.1698113,646.2641509,664.9056604,681.8490566,695.8490566,705.2830189,709.0943396,706.6226415,698.3396226,687.8867925,679.5849057,676.6981132,680.3962264,689.9811321,703.0943396,717.0188679,729.4150943
173,Estimates,Saint Vincent and the Grenadines,670,Country/Area,915,171.7871795,174.5512821,177.6641026,181.0564103,184.7435897,188.5897436,192.5846154,196.5897436,200.5025641,204.1846154,207.6153846,210.6871795,213.4333333,215.8974359,218.2487179,220.5358974,222.8384615,225.074359,227.3410256,229.6538462,232.0538462,234.5897436,237.2076923,239.8948718,242.6102564,245.2948718,247.9333333,250.5333333,253.0461538,255.5102564,257.8615385,260.1,262.1923077,264.1923077,266.0923077,267.9564103,269.7871795,271.5512821,273.1615385,274.5410256,275.6128205,276.3384615,276.7717949,277.0153846,277.074359,277.0333333,276.8794872,276.6538462,276.4282051,276.3153846,276.3769231,276.6487179,277.1666667,277.7487179,278.2564103,278.5051282,278.4666667,278.2461538,277.9512821,277.674359,277.5897436,277.7307692,278.0384615,278.5230769,279.1487179,279.8333333,280.6846154,281.6051282,282.5897436,283.5717949,284.4794872
174,Estimates,Sint Maarten (Dutch part),534,Country/Area,915,43.82352941,48.88235294,52.85294118,56.26470588,59.02941176,62.11764706,65,68.26470588,72.35294118,77.17647059,83.32352941,90.5,99.02941176,108.9117647,119.5,131.1764706,143.9705882,157.7058824,172.2647059,186.8823529,201.5882353,216.8235294,232.1176471,247.9117647,264.0294118,281.0588235,298.4411765,317.3823529,337.6764706,360.1176471,385.2058824,412.6470588,442.1176471,475.7352941,515.2058824,562.5588235,618.4705882,681.0882353,745.1176471,802.3529412,847.4705882,878,895.8235294,904.8529412,910.2941176,916.5882353,924.5294118,933.2647059,942.4411765,950.6176471,957.7647059,964.1764706,970.2941176,976.3235294,980.6470588,983.4117647,983.8823529,982.5294118,983.0588235,989.7058824,1004.882353,1030.882353,1065.823529,1105.294118,1143.294118,1175.5,1200.352941,1218.941176,1233.411765,1246.735294,1261.235294
175,Estimates,Trinidad and Tobago,780,Country/Area,915,125.8530214,128.4120858,131.6925926,135.525731,139.7424951,144.1916179,148.72846,153.2210526,157.5475634,161.6033138,165.2968811,168.5797271,171.4300195,173.8690058,175.9493177,177.7274854,179.1847953,180.3573099,181.4409357,182.6869396,184.280117,186.3066277,188.7204678,191.4241715,194.2454191,197.0631579,199.8253411,202.5750487,205.3723197,208.3126706,211.4508772,214.811501,218.3272904,221.8461988,225.1623782,228.1278752,230.6787524,232.8522417,234.7270955,236.4245614,238.0352827,239.5922027,241.0692008,242.4181287,243.5725146,244.4834308,245.1358674,245.5824561,245.9452242,246.3795322,247.0095517,247.8805068,248.9688109,250.2074074,251.4844055,252.72846,253.9087719,255.0584795,256.2278752,257.4894737,258.8974659,260.4639376,262.1469786,263.8807018,265.562768,267.1212476,268.5307992,269.797271,270.9241715,271.9237817,272.8052632
176,Estimates,Turks and Caicos Islands,796,Country/Area,915,5.309473684,5.264210526,5.244210526,5.302105263,5.401052632,5.523157895,5.663157895,5.793684211,5.937894737,6.050526316,6.131578947,6.175789474,6.193684211,6.178947368,6.158947368,6.12,6.087368421,6.069473684,6.048421053,6.068421053,6.144210526,6.287368421,6.48,6.715789474,6.957894737,7.191578947,7.389473684,7.571578947,7.768421053,8.007368421,8.309473684,8.676842105,9.109473684,9.574736842,10.05894737,10.49894737,10.91052632,11.28105263,11.67473684,12.15789474,12.75263158,13.48947368,14.35684211,15.29052632,16.20947368,17.07473684,17.82105263,18.49052632,19.18736842,20.07263158,21.23263158,22.71368421,24.45263158,26.32421053,28.11473684,29.66421053,30.94105263,31.98210526,32.84210526,33.61368421,34.37684211,35.12736842,35.86,36.56105263,37.23263158,37.87263158,38.48210526,39.06947368,39.64947368,40.20421053,40.75578947
177,Estimates,United States Virgin Islands,850,Country/Area,915,76.54857143,78.20285714,80.34,82.32,83.86,84.76857143,85.32,85.88571429,87.10857143,89.80857143,94.67714286,102.0514286,111.6285714,122.5457143,133.52,143.5028571,152.14,159.7628571,167.0485714,175.2114286,184.9228571,196.4742857,209.3714286,222.8028571,235.6457143,247.0571429,256.7114286,264.8228571,271.62,277.6314286,283.1114286,288.2,292.7828571,296.6228571,299.3685714,300.7971429,300.8371429,299.6828571,298.0428571,296.7314286,296.4428571,297.3942857,299.4142857,302.0857143,304.6914286,306.8228571,308.3971429,309.4657143,310.1457143,310.5,310.6571429,310.54,310.16,309.5828571,308.8571429,308.0028571,307.0457143,306.0514286,305.0085714,304.0457143,303.1028571,302.2685714,301.4971429,300.8685714,300.3057143,299.8571429,299.5114286,299.2714286,299.0628571,298.7971429,298.3514286
178,Estimates,Central America,916,Subregion,1830,15.48585555,15.92210319,16.3791744,16.85825215,17.36012144,17.88517292,18.43337479,19.00429724,19.59714428,20.21089399,20.84458848,21.49761976,22.17007711,22.8627643,23.57694911,24.31335212,25.07143014,25.85000918,26.64836335,27.46560044,28.30049872,29.15271769,30.02065311,30.90027281,31.78648314,32.67546477,33.56491455,34.45484877,35.34674689,36.2432799,37.14613644,38.05562153,38.97005101,39.88690152,40.80272564,41.71510315,42.62245185,43.52540911,44.42644244,45.32925249,46.23622277,47.14838986,48.06404026,48.97953162,49.88978334,50.79119591,51.6836894,52.56873387,53.4464333,54.31728562,55.18248439,56.04038544,56.89294083,57.74916669,58.62102134,59.51650879,60.4391262,61.3849833,62.34549988,63.30817651,64.26344163,65.20828987,66.14390463,67.06981939,67.98675472,68.89500585,69.79336166,70.68013799,71.55483858,72.41719917,73.26688578
179,Estimates,Belize,84,Country/Area,916,3.021262604,3.123147742,3.219202104,3.312187637,3.405874616,3.501402893,3.600789128,3.704866287,3.812012275,3.923103902,4.036299868,4.151687856,4.269706269,4.391275756,4.518588338,4.652345463,4.793862341,4.941122315,5.088338448,5.228803157,5.356597983,5.471065322,5.574397194,5.668303376,5.756466462,5.842349847,5.924725997,6.005699255,6.09272249,6.194739149,6.319245945,6.469618588,6.641209996,6.83121438,7.029416922,7.230074529,7.433976326,7.642832091,7.848443665,8.043445857,8.222446295,8.379482683,8.519245945,8.663963174,8.84169224,9.073301184,9.366944323,9.713941254,10.09416922,10.47693994,10.84217448,11.18228847,11.50315651,11.81183691,12.12257782,12.44182376,12.77238053,13.10964489,13.45120561,13.79460763,14.13700132,14.47768523,14.81810609,15.15594038,15.49171416,15.82314774,16.15076721,16.47413415,16.79399386,17.11315213,17.43187199
180,Estimates,Costa Rica,188,Country/Area,916,18.52101449,19.03938504,19.63266745,20.28715237,20.99245985,21.7408539,22.52783,23.35217391,24.21439483,25.11756757,26.06320016,27.05027419,28.07179788,29.11388562,30.15945946,31.19533882,32.21848805,33.23035644,34.22816295,35.2113396,36.18084606,37.13423423,38.07618488,39.02314924,39.9969056,41.01421857,42.08149236,43.19659224,44.35844105,45.56325891,46.80714845,48.09230317,49.41946729,50.78368586,52.1782217,53.59810027,55.03809244,56.49933412,57.98926753,59.51850764,61.09353702,62.71216216,64.36594203,66.04578927,67.74048179,69.43838621,71.13907168,72.83493929,74.49849197,76.09533882,77.60221308,79.00654132,80.31574618,81.55215433,82.7488445,83.93074814,85.10421073,86.26372895,87.40938112,88.53777908,89.6469056,90.73807286,91.81361144,92.87330591,93.91676459,94.943302,95.95252644,96.94388954,97.91310223,98.85548374,99.76721504
181,Estimates,El Salvador,222,Country/Area,916,106.1729247,108.0008687,110.0599903,112.325,114.7800193,117.4168436,120.2340251,123.2387066,126.4430985,129.8623069,133.5096042,137.3842181,141.4665541,145.715444,150.0758205,154.5033784,158.9746139,163.4837838,168.0320463,172.6271236,177.2715251,181.9527027,186.6462355,191.325917,195.9582529,200.5158784,204.9955598,209.3847008,213.6428089,217.7184846,221.5798745,225.210473,228.6320463,231.8984556,235.0888514,238.2626931,241.4256274,244.5719595,247.7448359,250.9945946,254.3472008,257.8277027,261.4057432,264.9844595,268.4322394,271.6506757,274.6111486,277.3305019,279.8148649,282.086583,284.1665058,286.0521718,287.7480212,289.289334,290.7239865,292.0909266,293.4070946,294.6819498,295.9347008,297.1852317,298.4496622,299.7377896,301.0580116,302.4167954,303.8187259,305.2664575,306.7633687,308.3071429,309.8812741,311.4647683,313.0405888
182,Estimates,Guatemala,320,Country/Area,916,29.06827174,29.97692236,30.90262225,31.8510265,32.82618514,33.83076708,34.86591079,35.93164427,37.02634378,38.14782568,39.29405562,40.46409108,41.65967712,42.8845558,44.1445782,45.44339306,46.78207353,48.15804405,49.56709593,51.0033128,52.46168346,53.94248787,55.44575401,56.96648003,58.49857223,60.03847518,61.58278275,63.13471445,64.70613102,66.31340052,67.96804778,69.67600784,71.43353863,73.23131766,75.0550112,76.89492348,78.74765771,80.61874767,82.51745987,84.45748414,86.44848824,88.49638858,90.59865622,92.74635125,94.92630646,97.13032848,99.35307951,101.6016891,103.896062,106.2636058,108.7228817,111.2816443,113.931075,116.6524729,119.418869,122.2100411,125.018869,127.8492535,130.7056738,133.5969672,136.5287421,139.4997387,142.5044233,145.53771,148.5931131,151.6650336,154.7506439,157.8478817,160.9542273,164.0675252,167.185209
183,Estimates,Honduras,340,Country/Area,916,13.82356779,14.19752435,14.58334972,14.9835374,15.39916883,15.83123604,16.2797569,16.74406113,17.22317455,17.71555992,18.22000179,18.73632139,19.26577889,19.81152918,20.37754938,20.96706587,21.58195549,22.22198588,22.88607561,23.57239253,24.27966753,25.00782018,25.75835195,26.5347931,27.3415408,28.18171418,29.05661811,29.96536777,30.90626508,31.87649477,32.87401913,33.89866833,34.95077308,36.02943069,37.13347037,38.26228439,39.41612298,40.59538833,41.80018768,43.03061936,44.28726428,45.56791492,46.8735097,48.21177943,49.59307355,51.02341585,52.5052641,54.0325677,55.59393154,57.17347395,58.75869157,60.34419519,61.92927876,63.51169005,65.09029404,66.66352668,68.23036018,69.78746984,71.32858164,72.84636697,74.33610689,75.79470909,77.22488158,78.63548128,80.03913665,81.44520511,82.85632317,84.27040844,85.68704084,87.10443293,88.52094021
184,Estimates,Mexico,484,Country/Area,916,14.37520049,14.78939736,15.22162453,15.67367988,16.14680007,16.64167957,17.15845778,17.69671854,18.25559094,18.83387484,19.43046941,20.04477944,20.67713573,21.32892976,22.00214872,22.69804419,23.41610947,24.15504926,24.91420613,25.69267625,26.48914067,27.30335965,28.13341084,28.97415571,29.81908588,30.66331284,31.50399393,32.34131948,33.17722781,34.01523084,34.85756681,35.7044281,36.55374367,37.40286839,38.24822192,39.08716068,39.91826179,40.74183029,41.55905502,42.37193858,43.18173564,43.98910517,44.79288871,45.5903907,46.37793976,47.15311093,47.91637902,48.66946578,49.41295455,50.1478037,50.8757144,51.59502662,52.30832274,53.0265799,53.76420896,54.5308259,55.33072095,56.15911057,57.00520692,57.85328121,58.6913043,59.51566038,60.32776357,61.12665346,61.91267111,62.68589779,63.444728,64.1875182,64.91462332,65.62696006,66.32513851
185,Estimates,Nicaragua,558,Country/Area,916,10.76112681,11.06902111,11.40187801,11.75785275,12.13518365,12.53201762,12.94632707,13.37582682,13.81838956,14.27179658,14.73435267,15.20501911,15.68411168,16.17284361,16.67340868,17.18779292,17.71624564,18.25912415,18.81853914,19.39741566,19.99769819,20.61945322,21.26229849,21.92703174,22.61440086,23.32440585,24.05656473,24.80870866,25.57637527,26.35369786,27.13578195,27.9220708,28.71139272,29.49734918,30.27237826,31.03160213,31.76942829,32.48854911,33.20200266,33.9285192,34.68036397,35.46260595,36.26819013,37.08239987,37.88441084,38.65867542,39.40145421,40.11681901,40.80639854,41.47449726,42.12489613,42.75691374,43.3714808,43.97635865,44.58143593,45.19438258,45.81815689,46.45226857,47.09519694,47.74420808,48.3966927,49.0529749,49.71356158,50.37777962,51.044823,51.71376101,52.38466013,53.05669769,53.72695696,54.39174838,55.0486455
186,Estimates,Panama,591,Country/Area,916,11.56386871,11.85559591,12.16580576,12.49320689,12.83714017,13.1972424,13.57331181,13.96530804,14.37374227,14.79874899,15.24085284,15.69975787,16.17496637,16.66522733,17.16883239,17.6846785,18.21155502,18.74931396,19.29884315,19.86119182,20.4369922,21.02627119,21.62761636,22.23847189,22.85520581,23.47514124,24.0972424,24.72160344,25.34876244,25.97931127,26.61405704,27.25269034,27.89545332,28.54268227,29.19464622,29.85203121,30.51520043,31.18454399,31.86112456,32.54538606,33.23844498,33.94020716,34.65091472,35.37239709,36.10595911,36.85320151,37.61489104,38.38992467,39.17565241,39.96767554,40.76315577,41.56094969,42.36205273,43.16728545,43.97842346,44.79717514,45.62379607,46.45777509,47.29895077,48.14655636,49.000417,49.85847458,50.72148238,51.5933145,52.47929782,53.38297014,54.30552865,55.24299166,56.18601022,57.12187248,58.04100081
187,Estimates,South America,931,Subregion,1830,6.515346273,6.692222809,6.87488924,7.06265105,7.255079115,7.45200174,7.653516569,7.859992937,8.072001772,8.290232375,8.515247139,8.747203786,8.98561638,9.229246282,9.476403393,9.725793581,9.977164456,10.23064728,10.48583704,10.74236234,11.0000969,11.25869521,11.51849659,11.7809096,12.04786528,12.32077419,12.59987445,12.88481868,13.17565285,13.47225389,13.77433843,14.08196609,14.39463792,14.71077043,15.02830599,15.34563314,15.66202049,15.97740069,16.29168326,16.60502487,16.91748939,17.22853974,17.53775063,17.84546042,18.15223847,18.45829269,18.76370371,19.06771671,19.36870441,19.66452738,19.95359116,20.23545179,20.5103325,20.77815376,21.03905765,21.2932965,21.54059736,21.78126198,22.01689537,22.24963359,22.48102498,22.71171223,22.94135465,23.16931178,23.39448942,23.61606122,23.83381259,24.04794838,24.25854081,24.46576283,24.66966434
188,Estimates,Argentina,32,Country/Area,931,6.2257362,6.354529742,6.483372249,6.611742653,6.739277375,6.86574475,6.991074985,7.115337506,7.238731826,7.361559767,7.484143619,7.606732951,7.729425693,7.852155706,7.974753078,8.09724302,8.219429676,8.341782226,8.465799195,8.593451578,8.726075661,8.864564127,9.008390428,9.15575933,9.30405161,9.451481534,9.597243751,9.74220573,9.888237616,10.03805546,10.19353014,10.35503254,10.52167034,10.69249678,10.86608165,11.04117894,11.21755259,11.39493731,11.57198623,11.74708754,11.91901458,12.08723019,12.25177861,12.41284289,12.57090463,12.72638406,12.87919932,13.0294034,13.17776255,13.325301,13.47277039,13.62070384,13.76909442,13.91749376,14.06515535,14.21166592,14.35671413,14.5008397,14.64548743,14.79260932,14.94350876,15.09871304,15.25755128,15.41863857,15.57995535,15.73996909,15.89820513,16.05484838,16.20978262,16.36307912,16.51475944
189,Estimates,Bolivia (Plurinational State of),68,Country/Area,931,2.844859226,2.884097665,2.926871596,2.973029632,3.022436075,3.074897074,3.130222468,3.188201791,3.248585803,3.311175113,3.375760177,3.442217299,3.510565864,3.580901874,3.653428413,3.728297794,3.805517401,3.885057694,3.967065448,4.051738207,4.139207976,4.229439675,4.322340995,4.417904551,4.516102649,4.616830979,4.720260316,4.826228192,4.933948121,5.042382535,5.15086495,5.259021508,5.367251915,5.476610357,5.588595957,5.70429244,5.823990584,5.947405151,6.074326595,6.204298902,6.336969445,6.472312379,6.610280624,6.750537247,6.892635466,7.036217114,7.181083726,7.327105142,7.474163205,7.622141604,7.770949875,7.920468938,8.070545555,8.221009877,8.371682821,8.522386227,8.672989015,8.823445029,8.973928736,9.124702299,9.275913413,9.427629466,9.579688914,9.731722515,9.883242869,10.0339075,10.18353365,10.33218222,10.480144,10.62780578,10.77543524
190,Estimates,Brazil,76,Country/Area,931,6.457743948,6.652965014,6.853637053,7.058900186,7.268302517,7.481798582,7.699764421,7.92299112,8.152582512,8.389829795,8.635801147,8.890894146,9.154468458,9.424662305,9.698877023,9.975129993,10.25305893,10.53294333,10.8142576,11.0965606,11.37971666,11.66323225,11.94756106,12.23471933,12.52745144,12.82775941,13.13581048,13.45100609,13.77353789,14.10342636,14.44029557,14.78442895,15.13474553,15.48775385,15.8388791,16.18471131,16.52388151,16.85681336,17.18414683,17.50728093,17.82731864,18.14375052,18.45618547,18.76602761,19.07514315,19.38468236,19.69513337,20.00553305,20.31376036,20.61686859,20.91258809,21.20041672,21.48055943,21.75235686,22.01524251,22.26896271,22.51306547,22.74793734,22.97525071,23.1973268,23.41593189,23.63139897,23.84349772,24.05270838,24.2594338,24.46378728,24.66614055,24.86603778,25.06171469,25.25077577,25.43142481
191,Estimates,Chile,152,Country/Area,931,8.87455819,9.050827671,9.239298376,9.436668496,9.640350382,9.848473233,10.05988713,10.27421416,10.49163856,10.71281935,10.93831604,11.16805195,11.40084758,11.63418656,11.86479533,12.09041037,12.30995841,12.52412943,12.73496097,12.94537962,13.15765024,13.37227719,13.5887561,13.80683952,14.02603116,14.24593696,14.46726704,14.69039261,14.91417316,15.13704454,15.35824954,15.57702964,15.79475934,16.01539006,16.24427328,16.48515195,16.73879941,17.00386399,17.27929934,17.56314187,17.85345755,18.15020066,18.45222263,18.75498835,19.05277244,19.34128457,19.61901707,19.88647025,20.14403684,20.39293669,20.63441789,20.86811597,21.09446937,21.31670056,21.53904876,21.764649,21.99570025,22.23199674,22.47146727,22.71076968,22.94794441,23.17799906,23.4023001,23.63248791,23.88460618,24.16756239,24.48996412,24.84147959,25.18945519,25.48919885,25.71000172
192,Estimates,Colombia,170,Country/Area,931,10.79907706,11.08243804,11.38702028,11.7114457,12.05456782,12.41550158,12.7936557,13.18863813,13.60029022,14.02850293,14.47292835,14.9326877,15.40596575,15.89002073,16.38142136,16.87718973,17.37695719,17.87968274,18.38098603,18.87557729,19.36012979,19.8323416,20.29421271,20.75215142,21.2153132,21.69040288,22.17945201,22.68097702,23.1939333,23.71608472,24.24561334,24.78288238,25.32836773,25.88029112,26.43643984,26.99521767,27.55518612,28.11664443,28.681863,29.25416584,29.83557368,30.42661379,31.02529788,31.62800541,32.22981343,32.8268932,33.41720324,34.00072375,34.57801442,35.15048941,35.7187607,36.28297071,36.84124651,37.38969986,37.92334655,38.43869401,38.93726994,39.42092114,39.8873114,40.33353222,40.75953042,41.15614872,41.52836503,41.90670753,42.33231726,42.83070482,43.42050293,44.08277963,44.75985219,45.37128707,45.86109419
